_id,have_full_info,link,category,average_rating,description,gain_exp_list,img,price,review_count,skill,students_enrolled,title
66555eb09917ddbfe46501f6,True,https://unica.vn/facebook-marketing-co-ban-nang-cao,Marketing,4.7,"Khóa học này hé lộ cách lựa chọn sản phẩm, sáng tạo nội dung, xây dựng chiến lược quảng cáo hiệu quả, tiếp cận đúng khách hàng mục tiêu.","Hiểu bản chất Facebook Marketing, Có những yếu tố nào tác động đến chiến dịch Marketing trên Facebook, Quy trình triển khai một chiến dịch Facebook Marketing, Biết cách chạy quảng cáo Facebook và tối ưu quảng cáo đem lại hiệu quả cao, Cách test các chiến dịch quảng cáo, Cách thực hiện chiến dịch Facebook Remarketing, Tự triển khai được dự án thực tế, giải quyết những vấn đề trong quá trình chạy quảng cáo facebook không hiệu quả., Tiếng Việt",https://static.unica.vn/uploads/thaoptt09@gmail.com/facebook-marketing-co-ban-nang-cao.jpg,299.000,21.0,Facebook Marketing,124.0,Facebook Marketing cơ bản & nâng cao
66555eb09917ddbfe46501f7,True,https://unica.vn/28-y-tuong-lam-video-marketing,Marketing,4.8,"Khóa học này giúp bạn biết cách xây dựng kịch bản video quảng cáo, sử dụng video marketing tiết kiệm chi phí quảng cáo.","Kỹ thuật xây dựng kịch bản video quảng cáo, Khiến khách hàng nhanh chóng bị ấn tượng, Tiết kiệm chi phí quảng cáo hơn, hiệu quả cao hơn, Sở hữu được kênh truyền thông riêng, Tiếng Việt",https://static.unica.vn/upload/images/2019/04/28-y-tuong-lam-video-mkt_1556178457.jpg,299.000,28.0,Marketing Online,300.0,28 Ý tưởng làm video Marketing
66555eb09917ddbfe46501f8,True,https://unica.vn/65-tuyet-chieu-quang-cao-google-ads-tiet-kiem-50-ngan-sach,Marketing,4.7,"Khóa học Google Adwords đầu tiên & duy nhất chia sẻ chi tiết từng bước một cách cài đặt, theo dõi chuyển đổi nâng cao và tổng hợp các cách chống click tặc cho ngành cạnh tranh cao.","Thấu hiểu và biết cách tránh những sai lầm chết người khi chạy Google Ads, Hướng dẫn tạo chiến dịch quảng cáo Google ads chuẩn quốc tế, Tự tay đưa quảng cáo lên top Google ngay trong khoá học, Tiết kiệm được từ 10-50% ngân sách marketing dành cho Google, Tận dụng được tệp data khách hàng tiềm năng của nhiều dự án khác nhau để tối ưu chi phí, Tối ưu quảng cáo, nâng cao điểm chất lượng để chi phí đầu tư ít hơn đối thủ cạnh tranh, Cách thức đo lường hiệu quả của chiến dịch Google Ads,  Loại trừ click ảo, click tặc trong quảng cáo Google Ads           , Tiếng Việt",https://static.unica.vn/upload/images/2019/04/65-tuyet-chieu-quang-cao-adwords-dinh-cao_1555567594.jpg,299.000,199.0,Marketing Online,4087.0,65 Tuyệt chiêu quảng cáo Google Ads đỉnh cao giúp bạn Tiết kiệm 50% ngân sách
66555eb09917ddbfe46501f9,True,https://unica.vn/gap-doi-doanh-so-ban-hang-voi-facebook-chatbot,Marketing,4.7,"Khóa học hướng dẫn sử dụng Facebook Chatbot nhanh, tự động và hiệu quả, từ đó giúp giảm chi phí, tăng tỉ lệ đơn hàng chốt và giúp bạn đem về doanh thu hiệu quả không chỉ là gấp đôi doanh số","Nắm được tiềm năng tuyệt vời mà Facebook Chatbot, Nhanh chóng thành thạo sử dụng Facebook Chatbot ứng dụng vào công việc bán hàng đỉnh cao của bạn, Sớm tăng hiệu quả của việc chạy quảng cáo Facebook và khả năng chốt đơn tốt, Nhanh chóng tăng gấp đôi doanh thu bằng tự động hóa chat bot, Tối ưu chi phí quảng cáo, cắt giảm chi phí marketing, Giúp bạn tiếp cận đến hàng nghìn khách hàng tiềm năng khác cũng như resale khách hàng cũ, Tiếng Việt",https://static.unica.vn/upload/images/2019/05/tang-gap-doi-doanh-so-ban-hang-voi-facebook-chatbot_1557994002.jpg,299.000,40.0,Facebook Marketing,164.0,Gấp ĐÔI doanh số bán hàng với Facebook Chatbot
66555eb09917ddbfe46501fa,True,https://unica.vn/xay-dung-thuong-hieu-ca-nhan-va-doanh-nghiep,Marketing,4.7,Bật mí phương pháp xây dựng thương hiệu một cách hiệu quả chia sẻ cho các bạn về thương hiệu và tầm quan trọng của thương hiệu giúp daonh nghiệp của bạn kinh doanh ngày càng thành công,"Hiểu rõ về thương hiệu và tầm quan trọng của thương hiệu., Nâng tầm thương hiệu cá nhân/ doanh nghiệp tạo sự uy tín, Biết được các nguyên tắc và cách xây dựng một thương hiệu riêng biệt và độc đáo., Các lỗi nên tránh trong xây dựng thương hiệu để không vi phạm về thương hiệu., Giúp doanh nghiệp tiếp thị tốt hơn và đây là cơ sở để xây dựng hình ảnh thương hiệu nổi tiếng, Giúp bạn sở hữu một tài sản được bảo hộ là tạo ra một tài sản kinh doanh có giá trị và thu hút được đầu tư, Tiếng Việt",https://static.unica.vn/upload/images/2019/06/xay-dung-thuong-hieu-ca-nhan-doanh-nghiep_1561369857.jpg,299.000,36.0,Branding,247.0,Xây dựng thương hiệu cá nhân và doanh nghiệp
66555eb09917ddbfe46501fb,True,https://unica.vn/19-chien-luoc-xay-dung-mang-luoi-network-marketing,Marketing,4.6,"Tập trung chiến lược xây dựng mạng lưới qua đối tác, nâng cao kỹ năng duy trì mạng lưới, rút ngắn thời gian, chi phí tìm kiếm khách hàng.","Hiểu được tầm quan trọng của mạng lưới kinh doanh và những kỹ năng để duy trì mạng lưới, Nắm rõ nguyên tắc để đạt hiệu quả kinh doanh thông qua xây dựng mạng lưới kinh doanh, Xác lập cụ thể mục tiêu trong xây dựng mạng lưới kinh doanh., Duy trì phát triển mạng lưới kinh doanh bền vững, hiệu quả, Tiếng Việt",https://static.unica.vn/upload/images/2019/04/19-chien-luoc-xay-dung-mang-luoi-marketing-hieu-qua_1555575692.jpg,399.000,93.0,Chiến lược Marketing,1391.0,19 Chiến lược xây dựng mạng lưới Network Marketing
66555eb09917ddbfe46501fc,True,https://unica.vn/tu-chay-quang-cao-facebook-cho-nguoi-moi-bat-dau-cap-nhat,Marketing,4.7,"Khóa học tự chạy quảng cáo Facebook giúp tăng doanh số cao cho người mới bắt đầu giúp tối ưu chi phí, ra đơn nhiều đạt hiệu quả cao trong kinh doanh","Hiểu được bản chất cách chạy quảng cáo Facebook , Học chạy quảng cáo facebook cho người mới bắt đầu một cách hiệu quả, đúng quy trình, Biết cách lựa chọn sản phẩm phù hợp với bạn, đặc biệt với những bạn mới bắt đầu kinh doanh online , Biết cách viết Content cho từng loại đối tượng khác nhau sao cho thu hút, ấn tượng và chốt đơn nhanh nhất, Biết cách đi tìm và sáng tạo hình ảnh thu hút, hợp quy định quảng cáo Facebook , Biết cách vẽ chân dung khách hàng tiềm năng chính xác cho sản phẩm của bạn , Chạy quảng cáo trên Trình quản lý quảng cáo và Power Editor, Khóa học chạy quảng cáo cho người mới bắt đầu giúp bạn tự quảng cáo mà không phải đi thuê dịch vụ bên ngoài, Gia tăng doanh số bán hàng gấp x2 - x5 một cách  nhanh chóng, hiệu quả và thành công, Tiếng Việt",https://static.unica.vn/upload/images/2019/04/tu-chay-quang-cao-facebook-cho-nguoi-moi-bat-dau_1555574720.jpg,299.000,114.0,Facebook Marketing,1463.0,Tự chạy quảng cáo Facebook cho người mới bắt đầu
66555eb09917ddbfe46501fd,True,https://unica.vn/affiliate-summit-2017,Marketing,4.9,Các phương pháp tăng traffic và danh sách khách hàng tiềm năng - Xây dựng chương trình affiliate và tích hợp vào website của bạn,"Tự xây dựng chương trình affiliate và tích hợp vào website của bạn, Các phương pháp tăng traffic và danh sách khách hàng tiềm năng, Hiểu rõ về các mô hình affiliate trên thế giới và tại việt nam, Biết cách tối ưu traffic, thu nhập, tăng giá trị vòng đời 1 khách hàng, Trải nghiệm kiếm tiền với affiliate: youtube, clickbank, amazon, lazada, Nhanh chóng tăng doanh thu với chi phí thấp nhất, Tiếng Việt",https://static.unica.vn/upload/images/2019/04/affiliate-submit-2017_1556177287.jpg,0,177.0,Affiliate Marketing,3788.0,AFFILIATE SUMMIT 2017
66555eb49917ddbfe46501fe,True,https://unica.vn/6-tuyet-chieu-ha-guc-doi-thu-va-target-khach-hang,Marketing,4.8,"Khóa học giúp bạn  bí quyết, những công cụ tuyệt vời và miễn phí để nhanh chóng hạ gục đối thủ, biết cách target đúng khách hàng mục tiêu và nắm trong tay bí quyết chạy Facebook Ads mới nhất.","Hiểu mô hình Marketing hiện đại 7P để phân tích đối thủ, Có được trọn bộ công cụ online miễn phí , công cụ xây dựng hình ảnh, video thu hút, Thấu hiểu và phân tích insight của khách hàng, biết cách target khách hàng mục tiêu chính xác nhất, Sáng tạo ý tưởng quảng cáo, sáng tạo ý tưởng cho các chiến dịch marketing tạo hiệu quả cao, Hiểu các công thức viết bài quảng cáo Viral, công thức viết content marketing hiệu quả , Tiết kiệm chi phí cho các chiến dịch quảng cáo và tăng doanh thu nhanh chóng, Tiếng Việt",https://static.unica.vn/upload/images/2019/06/6-tuyet-chieu-ha-guc-doi-thu_1561367600.jpg,299.000,66.0,Facebook Marketing,173.0,6 Tuyệt chiêu hạ gục đối thủ và target chính xác khách hàng mục tiêu
66555eb49917ddbfe46501ff,True,https://unica.vn/ban-hang-facebook-chuyen-nghiep,Marketing,4.8,"Khóa học bán hàng trên Facebook thấu hiểu về kinh doanh Online, biết cách tối ưu nguồn hàng, viết content, quảng cáo Facebook hiệu quả, gia tăng doanh số.","Hiểu được lý do tại sao đa phần mọi người kinh doanh online thất bại, Nắm rõ quy trình bán hàng online thành công, Tự mình nhập được hàng từ các kho lớn ở Trung Quốc với giá rẻ, Nắm rõ được các tiêu chí và chọn được sản phẩm phù hợp để bán hàng online, Biết cách để viết một bài quảng cáo thu hút, nâng cao doanh thu, Biết cách bán hàng qua các công cụ sẵn có mà không cần chạy quảng cáo, Làm chủ công cụ quảng cáo Facebook để tạo doanh số khủng, Tối ưu bộ máy bán hàng online của chính mình và gia tăng lợi nhuận        , Tiếng Việt",https://static.unica.vn/upload/images/2019/04/ban-hang-facebook-chuyen-nghiep_1555574787.jpg,299.000,83.0,Facebook Marketing,859.0,Bán hàng Facebook chuyên nghiệp
66555eb49917ddbfe4650200,True,https://unica.vn/bi-quyet-sang-tao-quang-cao-viral-va-livestream-ban-hang-online,Marketing,4.5,"Bí Quyết để bạn bùng nổ sáng tạo ý tưởng quảng cáo Viral, nắm và viết được những content viral tốt nhất, thu hút khách hàng, PR vượt trội với Livestream trên nhiều kênh internet khác nhau","Nắm được các công cụ cần thiết trong kinh doanh online để xây dựng kế hoạch marketing online hiệu quả, xây dựng thương hiệu bền vững đầy cạnh tranh, Nắm được tư duy xây dựng hệ thống Marketing Online Đa Kênh chuyên nghiệp dành cho người mới, Nắm được các xu hướng content viral tốt nhất, thu hút nhất, Biết cách sáng tạo ý tưởng quảng cáo cho các chiến dịch marketing, Truyền tải thông điệp tốt nhất đến khách hàng mục tiêu., Thực hành xây dựng nội dung quảng cáo: tiêu đề, bố cục quảng cáo...., Tự động hóa kịch bản bán hàng online, giảm thiểu khối lượng công việc, Biết cách livestream bán hàng online thu hút, ấn tượng, Tiếng Việt",https://static.unica.vn/upload/images/2019/04/hoc-bi-quyet-sang-tao-quang-cao-viral-content_1555571699.jpg,299.000,85.0,Bán hàng Online,1857.0,Bí quyết sáng tạo quảng cáo viral và livestream bán hàng online
66555eb49917ddbfe4650201,True,https://unica.vn/chatbot-messenger-facebook-marketing-voi-chi-phi-0-dong,Marketing,4.9,"Khóa học giúp bạn xây dựng hệ thống Chatbot tự động trên Messenger Facebook hiệu quả nhất, giảm thiểu nhất chi phí Marketing Facebook và chăm sóc khách hàng tốt nhất cho doanh nghiệp của bạn","Biết cách khởi tạo và quản lý chatbot cho page của bạn một cách tối ưu nhất, hiệu quả nhất, Biết cách xây dựng hệ thống chatbot miễn phí, không cần biết gì về code, Thông báo cho toàn bộ khách hàng bằng chatbot , Tự động nhắn tin khi có khách hàng comment vào bài viết, Tự động trả lời theo kịch bản có sẵn, hiệu quả chốt đơn cao, Nắm được một số Mẹo ứng dụng hay cho chatbot của bạn: cách xây dựng được một kịch bản bán hàng thành công, gửi thông báo theo lịch cài sẵn,..., Bí quyết để tạo form đăng ký mua hàng, cách để thu hút khách hàng bằng công cụ quảng cáo Facebook Ads, Tiếng Việt",https://static.unica.vn/upload/images/2019/04/chatbot-facebook-dong-ho-ngoc-cuong_1555575252.jpg,299.000,38.0,Facebook Marketing,1234.0,Chatbot Messenger Facebook - Marketing với chi phí 0 Đồng
66555eb49917ddbfe4650202,True,https://unica.vn/ky-thuat-viet-bai-pr-thu-hut,Marketing,4.1,"Học viết PR cũng như copywriting, viết quảng cáo sản phẩm/dịch vụ, viết salepage, viết bài SEO, viết bài bán hàng","Nghệ thuật bán hàng online siêu việt nâng cao doanh số, Bí quyết bán hàng từ những website kinh doanh lớn, ngàn chiến dịch marketing đồ sộ., Yếu điểm khi viết của bạn sẽ giảm thiểu nhờ biết được các phương pháp sửa lỗi, Thiết kế với Illustrator, Photoshop, Indesign để sáng tạo cho bài viết PR thêm lôi cuốn., Triển khai ý tưởng hay mang đến cơ hội hốt bạc tỷ trong mỗi sự án, Biến những nội dung thông thường thành video giới thiệu sản phẩm, doanh nghiệp,..., Tiếng Việt",https://static.unica.vn/upload/images/2019/06/ky-thuat-viet-pr-thu-hut_1561449163.jpg,299.000,15.0,Content Marketing,43.0,Kỹ thuật viết bài PR thu hút 	
66555eb49917ddbfe4650203,True,https://unica.vn/lap-ke-hoach-marketing-chuyen-nghiep-trong-7-ngay,Marketing,4.0,"12 phương pháp định giá, chiến lược đẩy và kéo trong phân phối và 12 phương pháp khuyến mãi hiệu quả ","Hiểu rõ các khái niệm từ cơ bản đến nâng cao trong Marketing., Tầm quan trọng và lý do tại sao phải lập kế hoạch Marketing., Hiểu rõ phương pháp, quy trình lập kế hoạch Marketing chuẩn, Tự thực hiện lập kế hoạch Marketing trong vòng 7 ngày., Cách dùng ma trận PEST, ma trận SWOT, Ansoft... để phân tích thị trường, đối thủ, sản phẩm, Hiểu được cách phân khúc thị trường, xác định thị trường mục tiêu, xác định được thế mạnh của sản phẩm., Lập kế hoạch Marketing phối hợp hài hòa giữa chiến lược sản phẩm, chiến lược giá, chiến lược phân phối và khuyến mãi, Nắm được 12 phương pháp định giá, chiến lược đẩy và kéo trong phân phối và 12 phương pháp khuyến mãi hiệu quả , Tiếng Việt",https://static.unica.vn/upload/images/2019/06/lap-ke-hoach-mkt-trong-7-ngay_1561433131.jpg,349.000,24.0,Chiến lược Marketing,149.0,Lập kế hoạch marketing chuyên nghiệp trong 7 ngày
66555eb49917ddbfe4650204,True,https://unica.vn/thuyet-phuc-toan-tap-bang-landing-page,Marketing,4.6,Nắm bắt trong tay ma trận thuyết phục toàn tập bằng Landing page.,"Nắm rõ bức tranh toàn diện về Landing Page và vị trí trong toàn bộ chiến dịch truyền thông bán hàng online, Công thức 4 bước tinh gọn và dễ nhớ để xây dựng Landing Page thuyết phục một cách nhanh chóng mà hiệu quả, Ma trận Thuyết phục, công thức thuyết phục bán hàng để viết nội dung trên Landing Page, sáng tạo độc quyền , Hình ảnh hoá Landing Page giúp khách hàng hiểu rõ mọi thứ và thích thú với công thức tư duy hình ảnh , Xây dựng Landing Page đầu tiên siêu nhanh và hoàn toàn miễn phí, Nắm bắt mọi kiến thức về Landing Page một cách trực quan và sinh động nhất, và rất dễ dàng để bắt đầu thực hành ngay, Tăng mạnh doanh thu bán hàng và tỉ lệ chuyển đổi từ các khách hàng mục tiêu tiếp cận được, Tiết kiệm được hàng đống tiền quảng cáo khi hiểu được bản chất tối ưu hiệu quả Landing Page, Tiếng Việt",https://static.unica.vn/upload/images/2019/06/thuyet-phuc-toan-tap-bang-landing-page_1561428478.jpg,299.000,17.0,Landingpage,115.0,Thuyết phục toàn tập bằng Landing page
66555eb49917ddbfe4650205,True,https://unica.vn/13-tuyet-chieu-khuyen-mai-va-khuyen-mai,Marketing,4.7,Xây dựng chương trình khuyến mãi phù hợp với các đối tượng khách hàng,"Phân biệt các khái niệm khuyến mãi, khuyến mại, Hiểu vai trò khuyến mãi, khuyến mại trong marketing, Ứng dụng xây dựng chương trình khuyến mãi phù hợp tâm lý khách hàng, Tăng doanh số, tăng nhận diện và sự gắn kết thương hiệu,  ,  , Tiếng Việt",https://static.unica.vn/upload/images/2019/06/13-tuyet-chieu-khuyen-mai-khuyen-mai_1561521828.jpg,299.000,7.0,Chiến lược bán hàng,57.0,13 tuyệt chiêu khuyến mãi và khuyến mại
66555eb49917ddbfe4650206,True,https://unica.vn/lam-video-marketing-nhanh-chong-de-dang-voi-powerpoint,Marketing,4.7,"tự tay thiết kế những video Marketing như mong muốn - Design, tạo chuyển động đối tượng cho đến hoàn thành tác phẩm video marketing","Bạn sẽ biết soạn thảo bài giảng online., Biết thiết kế, design và đặc biệt là làm ra video marketing theo mong muốn của mình., Nắm được kiến thức về làm slide trên PowerPoint., Thiết kế được các video bằng slide đơn giản., Không cần biết về Photoshop bạn vẫn làm được video., Tự tin sáng tạo video mình muốn., Tiếng Việt",https://static.unica.vn/upload/images/2019/06/lam-video-de-dang-voi-powerpoint_1561522002.jpg,349.000,10.0,PowerPoint,158.0,"Làm video marketing nhanh chóng, dễ dàng với Powerpoint"
66555eb49917ddbfe4650207,True,https://unica.vn/bung-no-doanh-so-voi-google-ads-tu-A-Z,Marketing,4.9,"Khóa Google Ads này giúp bạn sở hữu vũ khí Marketing cực lợi hại trên môi trường Internet - Google Ads Network, thấu hiểu Google, biết cách chảy quảng cáo Google Ads với ngân sách tối ưu tới hơn 30% ngay tại nhà","Sử dụng thành thạo công cụ tiếp thị Google Ads, Biết cách chạy quảng cáo Google Ads một cách chính xác, đầy đủ và chi tiết, Khai thác tối đa hiệu quả kênh tiếp thị Google Ads để kiếm tiền và bùng nổ doanh số., Kiếm tiền với Google Ads bằng cách hỗ trợ các doanh nghiệp triển khai chiến dịch quảng cáo., Nắm trong tay những chiến lược quảng cáo Google Ads hiệu quả và lâu dài từ những thống kê và phân tích dữ liệu chính xác, Bí quyết tối ưu chiến dịch và ngân sách để giảm chi phí tăng lợi nhuận có lời ngay, BIết cách khai thác các công cụ hỗ trợ khác để bạn nắm được xu hướng Google, từ đó có được những quyết định phù hợp nhất, Tiếng Việt",https://static.unica.vn/upload/images/2019/06/bung-no-doanh-so-voi-google-ads_1561445319.jpg,299.000,11.0,Marketing Online,96.0,Bùng nổ doanh số với Google Ads từ A-Z
66555eb49917ddbfe4650208,True,https://unica.vn/thau-hieu-va-chinh-phuc-khach-hang-bang-google-ads-voi-giao-dien-moi,Marketing,4.7,Rất nhiều kiến thức về Google Ads trong khóa học cùng với giảng viên Kiều Văn Đức sẽ đồng hành cùng bạn.,"Nắm vững bản chất hoạt động của Google ADS và cách thức tối ưu., Tự triển khai các chiến dịch quảng cáo Google ADS thành công., Biết cách tối ưu các yếu tố để quảng cáo đạt được hiệu quả cao nhất., Nắm được bí quyết giúp tối thiểu hóa chi phí quảng cáo., Đọc hiểu báo cáo hiệu quả chạy quảng cáo để có điều chỉnh phù hợp., Tự xử lý các vấn đề phát sinh trong quá trình quảng cáo., Triển khai chiến dịch quảng cáo 1 cách thông minh nhất., Chống được nạn Click tặc mà bao nhiều người đang đau đầu vì nó., Tiếng Việt",https://static.unica.vn/upload/system/1540279945.jpg,479.000,22.0,Marketing Online,558.0,Thấu hiểu và chinh phục khách hàng bằng Google ADS với giao diện mới
66555eb49917ddbfe4650209,True,https://unica.vn/san-xuat-video-ban-hang-tren-smartphone,Marketing,2.9,Công cụ tốt nhất về chỉnh sửa video và những dụng cụ cần thiết phục vụ cho việc sản xuất video bán hàng,"Bạn sẽ biết tự tay làm video bán hàng hiệu quả, chuyên nghiệp và không phải tốn kém tiền bạc thuê ngoài., Bạn sẽ biết viết kịch bản giai thoại cho video bán hàng tốt nhất hiện nay., Mẹo thu hút khách hàng từ video quảng cáo bán hàng trên facebook., Bạn sẽ học những công cụ tốt nhất về chỉnh sửa video và những dụng cụ cần thiết phục vụ cho việc sản xuất video bán hàng., Tự tin viết nội dung content hot trend., Doanh thu đơn về hiệu quả.,  , Tiếng Việt",https://static.unica.vn/upload/images/2019/06/san-xuat-video-ban-hang-tren-smartphone_1561450679.jpg,349.000,9.0,Bán hàng Online,135.0,Sản xuất video bán hàng trên Smartphone
66555eb49917ddbfe465020a,True,https://unica.vn/video-marketing-chu-viet-tay-tay-viet-bang,Marketing,4.2,Nội dung khóa học phù hợp với hầu hết tất cả mọi lĩnh vực bạn đang kinh doanh. Những ý tưởng thiết kế được phần mềm hỗ trợ một cách tối đa giúp cho bạn làm ra một video nhanh nhất có thể dựa trên cấu trúc lắp ghép xếp hình trình bày ý tưởng.,"Sở hữu bộ kiến thức animation về video marketing chữ viết tay, Cách bài trí bố cục kịch bản 1 video marketing,, Biến những ý tưởng trong đầu thành hình ảnh video marketing, Trở thành người làm video marketing chuyên nghiệp., Biết cách tạo hiệu ứng độc đáo cho video., Biết cách xử lý hậu kỳ cho video., Tiếng Việt",https://static.unica.vn/upload/images/2019/06/video-marketing-chu-viet-tay_1561455783.jpg,399.000,5.0,Marketing Online,215.0,Video Marketing chữ viết tay - Tay viết bảng
66555eb49917ddbfe465020b,True,https://unica.vn/marketing-0-dong-ban-my-pham-khong-can-quang-cao,Marketing,5.0,"Làm chủ hoàn toàn cách bán hàng hiệu quả nhất trên FaceBook, và các kênh Marketing 0 Đồng khác.","Làm chủ hoàn toàn cách bán hàng hiệu quả nhất trên FaceBook, và các kênh Marketing 0 Đồng khác., Biết cách TĂNG 2 - 3 lần tỷ lệ Khách quay trở lại mua hàng., Biết cách tuyển Đại lý/ Sỉ mới trên Toàn quốc, 1 cách nhanh chóng và chất lượng., Được hỗ trợ trong suốt quá trình kinh doanh thực tế. Chuyên gia sẽ đồng hành cùng Bạn và cùng Bạn đi tới thành công., Tiếng Việt",https://static.unica.vn/upload/images/2019/06/marketing-0-dong-ban-my-pham_1561449304.jpg,349.000,1.0,Chiến lược Marketing,109.0,"Marketing 0 đồng, bán mỹ phẩm không cần quảng cáo"
66555eb49917ddbfe465020c,True,https://unica.vn/tuyet-dinh-seo-video-top-youtube-va-top-google,Marketing,4.3,"Giúp bạn phát triển kênh mạnh, đảm bảo SEO video lên Top không hề khó. Mục đích khóa học này chính là giúp bạn đẩy video lên Top google - đó mới là sứ mệnh","Quy trình SEO Video được xâu chuỗi rất bài bản từ cơ bản tới nâng cao không có bất cứ nơi nào chia sẻ. , Một phương pháp SEO Video rất đặc biệt đủ đánh bại nhiều đối thủ nặng ký. Lên Top Youtube là vấn đề không hề khó., Được học một phương pháp SEO video với từ khóa cạnh tranh cao nhất lên Top., Kỹ thuật SEO chuyên Sâu để Video lên Top Google., SEO videp lên top ngay nhanh., Biết cách làm nội dung video hấp dẫn., Tiếng Việt",https://static.unica.vn/upload/images/2019/06/tuyet-dinh-seo-video-youtube-va-top-google_1561368330.jpg,750.000,7.0,Seo,148.0,Tuyệt đỉnh SEO Video Top Youtube và Top Google	
66555eb49917ddbfe465020d,True,https://unica.vn/google-ads-ket-hop-chatbot-facebook-toi-uu-pheu-ban-hang-cung-landing-pages,Marketing,5.0,"Khóa học hướng dẫn bạn chi tiết cách sử dụng phễu bán hàng, lading pages, cách quảng cáo Google Ads hiệu quả, tối ưu chi phí giúp bạn gia tăng doanh thu, tăng hiệu quả kinh doanh ngay lập tức.","Nắm được cốt lõi cách sử dụng Phễu bán hàng, Thang giá trị cho một sản phẩm và dịch vụ kinh doanh bất kỳ., Biết cách đọc báo cáo và phân tích số liệu nhằm điều chỉnh chiến dịch một cách tối ưu nhất khi chạy quảng cáo Google., Khởi tạo và sử dụng Chatbot Facebook trên các nền tảng Chabot phổ biến nhất thông qua ví dụ thực tế., Thiết lập và tối ưu hóa kịch bản Chatbot tự động, tương tác với khách hàng tự động...., Học cách sử dụng các kỹ thuật Chatbot Messenger Facebook nâng cao: Facebook Json, Auto Rep Comment, .....  , Quà tặng: Toàn bộ Template tạo kịch bản Chatbot từ giảng viên , Tiếng Việt",https://static.unica.vn/upload/images/2019/06/google-ads-ket-hop-chatbot-facebook_1561447060.jpg,699.000,4.0,Marketing Online,126.0,Google Ads kết hợp chatbot facebook  - Tối ưu phễu bán hàng cùng landing pages
66555eb89917ddbfe465020e,True,https://unica.vn/phu-thuy-content,Marketing,4.4,"Content đóng vai trò rất quan trọng trong hoạt động của Marketing, tham gia khóa học để được giải mã tất cả mọi kỹ năng, kiến thức, bí kíp giúp bạn trở thành cao thủ content chinh phục mọi khách hàng","Hiểu content là gì? Vai trò của content trong kinh doanh trên Internet? , Bí quyết khiến khách hàng phải dừng lại ngay lập tức khi thấy bài content của bạn., Cấu trúc của 1 bài content hoàn hảo., 3 công thức viết content phổ biến nhưng cực hiệu quả, Cách áp dụng tử huyệt cảm xúc vào trong bài content., Cách tăng tương tác khủng cho bài content., Tiếng Việt",https://static.unica.vn/upload/images/2019/06/phu-thuy-content_1561432013.jpg,549.000,17.0,Marketing Online,109.0,Phù thủy content
66555eb89917ddbfe465020f,True,https://unica.vn/facebook-smart-marketing-moi-nhat,Marketing,4.6,Khóa học cập nhật những tính năng thông minh nhất trên Facebook giúp bạn tối ưu hóa chi phí quảng cáo.,"Được hỗ trợ trọn đời cũng như update liên tục các kiến thức, cập nhật mới nhất cả Facebook, Thành thạo các kỹ năng về cài đặt Facebook Ads,, Được học hỏi tư duy tối ưu quảng cáo từ một Agency hàng đầu, Cung cấp Case Study thực tế giúp việc học trở nên dễ hiểu và áp dụng thành công, Biết cách hạn chế và có giải pháp cho vấn đề vô hiệu hóa khoản quảng cáo, Xây dựng dàn tài khoản để chạy quảng cáo, Tiếng Việt",https://static.unica.vn/upload/images/2022/12/Thêm-tiêu đề_1669948336.jpg,549.000,67.0,Facebook Marketing,2878.0,Facebook Smart Marketing (Mới nhất)
66555eb89917ddbfe4650210,True,https://unica.vn/google-ads-marketing-toan-tap,Marketing,4.6,"Khóa học chạy quảng cáo google adwords giúp học viên thành thạo cách để chạy quảng cáo Google Ads, nắm bắt xu hướng mới nhất tự chạy cho sản phẩm của mình","Tham gia khoá học gg ads có thể triển khai chạy ngay được sản phẩm của mình, Biết cách đưa doanh nghiệp của mình lên Google map hoàn toàn miễn phí, dễ dàng tìm kiếm thêm khách hàng tiềm năng, Nắm vững các hình thức quảng cáo của Google, có đủ kiến thức tự tin ứng tuyển vào các công ty , Bắt kịp xu hướng mới của Google trong thời gian tới vì khóa học sẽ cập nhật liên tục      , Tiếng Việt",https://static.unica.vn/upload/images/2022/08/Thiết-kế chưa có tên_1660279428.jpg,659.000,40.0,Marketing Online,1468.0,Google Ads Marketing toàn tập
66555eb89917ddbfe4650211,True,https://unica.vn/chien-luoc-marketing-dich-vu-hoan-hao,Marketing,5.0,"Giúp bạn nhanh chóng hiểu về Marketing dịch vụ, biết cách xác định lợi thế cạnh tranh, Marketing mix 7p, cách xác định dịch vụ để tạo ra một chiến lược marketing dịch vụ hoàn hảo","Hiểu thế nào là Marketing, Marketing dịch vụ và tầm quan trọng của marketing dịch vụ trong thị trường, Biết cách xác định lợi thế cạnh tranh của doanh nghiệp so với các đối thủ, Biết cách làm Marketing Mix 7P hoàn hảo, Biết cách xử lý sự cố dịch vụ  trong quá trình làm m, Định hướng thị trường, đưa ra chiến lược Marketing phù hợp nhất, Đưa sản phẩm dịch vụ của doanh nghiệp đến tay người tiêu dùng, Tiếng Việt",https://static.unica.vn/upload/images/2019/06/chien-luoc-marketing-dich-vu-hoan-hao_1561449657.jpg,399.000,3.0,Chiến lược Marketing,24.0,Chiến lược Marketing dịch vụ hoàn hảo
